ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
MGA,0.005527943731443052,7.709731214269587,0.06763103123260383,0.9461056065788862,0.9999970699667557,-5.131930930219676
PDZD8,0.003985670386373208,7.454109723532386,0.06762280373434805,0.9461121529702752,0.9999970699667557,-5.13193129774169
MAP3K5,-0.004257248631923005,8.241826805343988,-0.0675923272902869,0.9461364022604399,0.9999970699667557,-5.13193265873368
PAK1IP1,-0.005052423855198995,9.049885433205427,-0.06726528598318009,0.9463966234136645,0.9999970699667557,-5.131947224860649
VAC14,-0.005614156541431825,7.806999191504431,-0.06720839742858976,0.9464418892462632,0.9999970699667557,-5.131949751412688
BCL2L1,-0.003513066591155578,9.542252570041423,-0.06686530109467179,0.9467148923166578,0.9999970699667557,-5.131964943789982
SCRN3,0.003725980051155986,6.655268135621018,0.06679030751458775,0.9467745658331377,0.9999970699667557,-5.131968254166396
NFYA,0.004664746845477907,8.01704328572363,0.06673148416295938,0.9468213726658957,0.9999970699667557,-5.131970848154843
OR5I1,0.004172502036723813,5.022566632429326,0.06662550733209958,0.9469057008618115,0.9999970699667557,-5.131975515746387
MSH4,-0.006885737166248518,6.01259945845241,-0.06657680558682472,0.9469444541581005,0.9999970699667557,-5.131977658254262
ADAM21,-0.005863836663339228,6.558073367194922,-0.06649480713399136,0.9470097028297857,0.9999970699667557,-5.131981262025529
CBLB,0.0035389404508094913,8.891285494647974,0.06632488372371252,0.9471449172079723,0.9999970699667557,-5.131988715896162
FAM64A,-0.004796437266815445,8.142004818484356,-0.06616970025942119,0.9472684037968726,0.9999970699667557,-5.131995506521286
NEUROD1,0.004661176833222314,4.9870142383494835,0.06615893970151213,0.9472769665126985,0.9999970699667557,-5.1319959767995105
GPR171,0.005267717037663822,5.7176953038263525,0.06600168726973958,0.9474021008589065,0.9999970699667557,-5.132002840616242
BRF2,0.0037906860910918994,8.571953723048091,0.06597215218302262,0.9474256036853206,0.9999970699667557,-5.132004127953438
NPPB,0.0051543861133307445,5.029621752075119,0.0659500424256615,0.947443197765246,0.9999970699667557,-5.132005091267911
ANKHD1,-0.003549367821833016,8.009319167175967,-0.06580997130497368,0.9475546614800916,0.9999970699667557,-5.1320111866155385
RNMTL1,-0.0028384818339937112,8.565440692302554,-0.06576952469094856,0.9475868476771792,0.9999970699667557,-5.132012944282751
MSN,0.0051339276983704,10.04198898798932,0.06546754631298311,0.9478271556816482,0.9999970699667557,-5.132026033047448
CABP1,0.006949839676791747,5.5150578238791175,0.065302584060108193,0.947958431164287,0.9999970699667557,-5.132033157630587
LOXL2,-0.0060786958465124385,6.207050285611408,-0.06528512698461533,0.947972323431502,0.9999970699667557,-5.1320339105354416
YWHAZ,0.003075239168301991,11.161139955329551,0.06513395149227835,0.9480926289151919,0.9999970699667557,-5.132040422152667
NOTCH3,-0.004929226346275684,9.203710889295216,-0.06509257823607129,0.9481255539668189,0.9999970699667557,-5.132042201601593
SPAG7,0.0038487527875918914,8.881524939870875,0.06502776803356322,0.9481771304402943,0.9999970699667557,-5.132044986792421
AARS,0.003422130053110095,10.43703604393094,0.06490105330211904,0.9482779716581311,0.9999970699667557,-5.132050424288873
CYC1,0.004146230120202432,10.266159855851495,0.06478501698112846,0.9483703155880571,0.9999970699667557,-5.132055394257902
ZNF12,-0.004351056698550515,7.97573196355225,-0.06470334774082583,0.9484353099530927,0.9999970699667557,-5.132058886912783
GREB1,-0.007010624148721334,6.424172808370609,-0.06469068783350045,0.9484453850456458,0.9999970699667557,-5.132059427930161
PPP2R5A,0.004881338478611497,9.015489370643545,0.06458362191301388,0.9485305912966754,0.9999970699667557,-5.132063999126905
CCR7,0.006500027548345777,7.847702276832329,0.0645722483429048,0.9485396427575031,0.9999970699667557,-5.132064484278449
LRRC61,-0.004365846517942806,7.472909782574843,-0.06430575686465909,0.9487517273366002,0.9999970699667557,-5.132075827295576
PCGF2,0.005295649735861829,8.602001519768057,0.06424441980735619,0.9488005423366068,0.9999970699667557,-5.132078431422184
POU1F1,-0.0036613568427981136,4.306366069434343,-0.06420326686978806,0.9488332939449027,0.9999970699667557,-5.132080177218665
RPS6KA5,-0.0049286936257555425,8.374450506170128,-0.06416112414679519,0.9488668333648161,0.9999970699667557,-5.13208196384475
P4HTM,0.004117312614058122,8.633890753444117,0.06406618661541498,0.9489423900334485,0.9999970699667557,-5.132085984390139
TRPV6,0.00634214857360238,7.909186845790009,0.06402917641911349,0.9489718449702176,0.9999970699667557,-5.132087550136191
SOX18,-0.005136427745860317,8.439403258305513,-0.06399565051833206,0.9489985269557417,0.9999970699667557,-5.132088967695269
PIP4K2B,0.0039020388521091576,7.438431799794836,0.06387696926521247,0.9490929812984876,0.9999970699667557,-5.132093979870149
TOX4,0.0041081195663768,7.70731977430037,0.06384330023402533,0.949119777457436,0.9999970699667557,-5.132095400094606
STAT1,0.005813265866333239,10.42008981334874,0.06382862205361528,0.9491314593933198,0.9999970699667557,-5.132096019014131
STAT5A,-0.0051796913573962655,8.519841239439527,-0.06348256350026574,0.9494068804789346,0.9999970699667557,-5.1321105696750555
RAB25,0.00534413131463829,9.557595121064725,0.06335694791507307,0.9495068569138128,0.9999970699667557,-5.13211583184287
NMUR1,-0.005685057126013859,6.29985737984443,-0.06313193129094904,0.9496859478288917,0.9999970699667557,-5.132125231966795
ZNF573,-0.004636610334205926,8.171805869650134,-0.06290219394115454,0.9498687986031606,0.9999970699667557,-5.132134794796509
EFHC2,-0.006300094286577185,6.975328713402935,-0.06289137111704446,0.9498774126869789,0.9999970699667557,-5.132135244437303
NEDD9,-0.0053649462765568146,7.9289626168579215,-0.06279550008297927,0.9499537184542757,0.9999970699667557,-5.132139224079349
CASQ2,-0.006914701591638206,6.681895530660069,-0.0627951864547605,0.9499539680783102,0.9999970699667557,-5.132139237088251
COPB1,-0.002628787247505926,9.803516468022435,-0.0627347228538319,0.9500020925644306,0.9999970699667557,-5.132141743820308
ASB7,0.0034461081048533515,7.464635120263191,0.06259167687700026,0.9501159471485314,0.9999970699667557,-5.132147664682148
SERPINA6,0.00519363202421097,4.918520735548992,0.062308818202697146,0.9503410858571296,0.9999970699667557,-5.1321593327892225
LILRB4,0.005182750264902225,7.968482555973469,0.062304011911138456,0.9503449114142147,0.9999970699667557,-5.132159530595254
TFDP3,-0.006510199748035461,5.816569974801188,-0.06197602035985969,0.9506059782676616,0.9999970699667557,-5.13217299325293
ECHS1,-0.003874410260003458,9.75327600810876,-0.06160717936757042,0.9508995658304266,0.9999970699667557,-5.132188047722342
CHRM4,-0.0060084003476887915,5.443532228897113,-0.06149059320036501,0.9509923666928642,0.9999970699667557,-5.132192787566771
FRAT1,-0.005781822340496845,7.040359999160278,-0.06138817900839849,0.951073887422901,0.9999970699667557,-5.132196943838087
CCPG1,-0.004936533749789973,8.601491116418142,-0.06124110455121015,0.951190958200492,0.9999970699667557,-5.132202900436834
FXR1,-0.0028822745858541055,8.93649244565928,-0.061208049324464005,0.9512172701962782,0.9999970699667557,-5.132204237225771
CNGA1,0.006010635527738728,7.072089784939226,0.06116861742478659,0.9512486581002897,0.9999970699667557,-5.132205830950239
PUS1,0.004075248804952025,9.240569887828897,0.0610684119394512,0.9513284222920948,0.9999970699667557,-5.132209876347819
PUM2,-0.0025909327726427733,9.267029612120439,-0.060787140113227174,0.9515523190318795,0.9999970699667557,-5.1322211961415
CPSF3L,0.004764193351030954,8.501970373378414,0.060764250965246534,0.9515705393179767,0.9999970699667557,-5.132222115016731
ZNHIT6,0.003574999033167714,8.932576109388101,0.060722213060688986,0.9516040025190662,0.9999970699667557,-5.132223801709237
KIAA0586,0.00289323380679285,8.10515266787484,0.060710890966862094,0.9516130151975422,0.9999970699667557,-5.132224255787673
ACLY,-0.003139983943922786,9.865045885560042,-0.06062513788631757,0.9516812770611166,0.9999970699667557,-5.132227692209709
ARMC9,-0.0039460375806905645,7.042131949617865,-0.0602954325096792,0.9519437351197929,0.9999970699667557,-5.132240859403752
ARHGAP10,-0.0033557296521031788,8.157176867421162,-0.060189928207072696,0.952027721675297,0.9999970699667557,-5.132245057684808
TUBB1,-0.005955921877680126,6.389477322874693,-0.06016963663328401,0.9520438748161035,0.9999970699667557,-5.132245864294439
CDC25A,0.0042368390954328206,7.716110019561978,0.06004152319645883,0.9521458601848898,0.9999970699667557,-5.132250950647894
CETN3,-0.0031477194902311822,8.014925345318213,-0.06001647861832096,0.9521657971436832,0.9999970699667557,-5.132251943699674
SLC9A6,0.0034675154894650007,8.282785256201736,0.05999246177507703,0.9521849159931917,0.9999970699667557,-5.132252895611294
LMF2,-0.004326142412150347,9.063022027759795,-0.05992025284402432,0.9522423988048763,0.9999970699667557,-5.132255755329474
MRPS14,-0.0023946081270018738,8.210485616664744,-0.05978908250893103,0.95234681920798,0.9999970699667557,-5.132260941308415
VTN,0.005858164755779605,5.39349816366873,0.05971102060295487,0.9524089621214866,0.9999970699667557,-5.132264022186753
PHLDA1,0.005796774100238267,8.868469462273614,0.05969963307152635,0.9524180274429895,0.9999970699667557,-5.132264471283374
THAP3,0.004787997339565919,6.784686291028606,0.05962315230333474,0.952478911979568,0.9999970699667557,-5.132267485279954
FANCI,0.0051629559570880446,7.8363152894736965,0.059581222367225996,0.9525122915313169,0.9999970699667557,-5.132269136038421
GUCA2A,0.004121374432616065,5.528557016811525,0.0593230150834451,0.9527178468292816,0.9999970699667557,-5.132279275922155
SLFN12,0.0051136249881569285,6.998965163062484,0.05926401733651076,0.9527648145744398,0.9999970699667557,-5.132281586602232
DDT,-0.004780237766874862,9.961469118438178,-0.05915604750198418,0.9528507691247021,0.9999970699667557,-5.1322858093478425
DLST,0.00256564178841856,8.09659815490596,0.05882704007478241,0.9531126946090642,0.9999970699667557,-5.132298629485152
WISP3,0.008041875449263713,6.281696040671882,0.058743728518766296,0.9531790204223611,0.9999970699667557,-5.132301864467029
POLI,0.004332157561290906,5.735821959015031,0.058585448039131245,0.9533050312262645,0.9999970699667557,-5.132307997857885
YPEL1,0.0036126200010819787,7.877066027644412,0.058534017170282775,0.9533459767999533,0.9999970699667557,-5.132309987249182
CNOT8,-0.005340772699234719,8.351074099248843,-0.05837649992837037,0.953471381512616,0.9999970699667557,-5.132316069284961
GCHFR,-0.004949245807724267,8.554023812009044,-0.058307128116456865,0.9535266110848695,0.9999970699667557,-5.132318742662352
CDC20,-0.005325626765849023,9.540853343949985,-0.05824517684457901,0.9535759330685027,0.9999970699667557,-5.132321127387858
WFDC8,-0.004226192315393007,5.7165492452453925,-0.058165508084283654,0.9536393609434809,0.9999970699667557,-5.132324190396567
ATP1A3,0.00459523086737601,6.766644272901382,0.057884404458126267,0.9538631625039854,0.9999970699667557,-5.132334964437235
GTF2H5,0.0040696889831171035,9.471138004744187,0.05777277759481011,0.9539520356051088,0.9999970699667557,-5.132339228353851
VEZT,0.005979348685480446,8.696077717380843,0.057630195693208514,0.9540655547760076,0.9999970699667557,-5.1323446627186415
KERA,-0.005740241223060494,6.13639273209027,-0.0576067442492445,0.9540842261586682,0.9999970699667557,-5.13234555526079
OR7C2,0.0036404616076897156,5.550921912690781,0.057569909211586355,0.9541135532346883,0.9999970699667557,-5.132346956437679
IGFBP7,0.0051737488684864275,10.68506530619664,0.057476370182293866,0.9541880267986831,0.9999970699667557,-5.132350510563903
CHD3,0.004010477911401189,7.408430304262883,0.05730498867717175,0.954324477742234,0.9999970699667557,-5.132357007412476
MAZ,-0.0033916011854291384,8.562313250454746,-0.057233663143605444,0.9543812662749234,0.9999970699667557,-5.132359705552877
SREBF2,0.0036378955158253845,7.456380395250187,0.05719153189806338,0.9544148107754633,0.9999970699667557,-5.13236129773738
MS4A6A,0.0048832346949350125,9.472060904661367,0.0571857061289188,0.9544194492043129,0.9999970699667557,-5.132361517807133
MOCS2,-0.003842676582068272,7.628747314735432,-0.05714879763517509,0.9544488354754603,0.9999970699667557,-5.13236291151288
ZNF484,0.004148952648416859,7.374372239542687,0.057130014060640784,0.9544637908431437,0.9999970699667557,-5.132363620456065
STK24,0.0030287362905383475,10.564325885773924,0.057000640303851324,0.9545667978771271,0.9999970699667557,-5.132368497042979
H2AFY,-0.00269361857757211,9.259950242618626,-0.05696940128768343,0.9545916704111446,0.9999970699667557,-5.132369672902761
APBB3,0.004193589657010222,8.778043843076361,0.0568624671757629,0.9546768117871061,0.9999970699667557,-5.132373693102398
SEMA7A,-0.0038738795948454197,6.857569017109018,-0.05680282660458774,0.9547242980784636,0.9999970699667557,-5.1323759320151385
ATP1A2,-0.0061619762630247266,5.555197590725175,-0.05677941934272747,0.9547429351683177,0.9999970699667557,-5.13237681008402
HES2,0.005858021514626444,6.603027917393665,0.056759698937192925,0.9547586367665217,0.9999970699667557,-5.132377549568128
ALG8,-0.004767046759369009,9.134841365704606,-0.05673680144513845,0.9547768680171502,0.9999970699667557,-5.132378407865822
ZNF580,0.004678213624315752,7.131482229245479,0.056723207314000705,0.954787691834376,0.9999970699667557,-5.132378917269137
ARHGAP24,-0.0044506638922152675,7.908189112511798,-0.05671448413596488,0.9547946373422286,0.9999970699667557,-5.132379244082371
PIGF,-0.0026606224989009775,8.64059851231222,-0.05670487453098552,0.9548022886387326,0.9999970699667557,-5.13237960404731
KLF6,0.0037564048522060745,9.60908758317929,0.05663362756337514,0.9548590165611647,0.9999970699667557,-5.1323822709758575
RNF130,-0.0030331083602135323,9.214359402550357,-0.05656776056222416,0.9549114610762572,0.9999970699667557,-5.132384733537843
SUPT4H1,0.004773198323421823,9.20709062793023,0.05645465949004195,0.9550015146821313,0.9999970699667557,-5.1323889553496125
CPVL,-0.0049684529227018714,9.00828733775771,-0.05640327809813361,0.9550424258871222,0.9999970699667557,-5.132390870511671
PRDX2,-0.003848915089978533,9.537932121914652,-0.056305972388782065,0.955119903557438,0.9999970699667557,-5.132394492653461
KIAA0101,0.004560478634402898,9.130590778340636,0.05603723909393379,0.955333879124945,0.9999970699667557,-5.132404463588726
NPY2R,0.004964018625584821,5.467104451328429,0.05578186704881573,0.9555372189543316,0.9999970699667557,-5.13241389457237
GATA3,0.005891386704563573,8.492770916398458,0.055452876645714744,0.955799181630621,0.9999970699667557,-5.132425980815931
ST6GALNAC4,0.0037561358415754142,7.9845666947056335,0.055445324758983804,0.9558051949701345,0.9999970699667557,-5.132426257413074
NOP14,-0.005173432705486647,8.251956915746872,-0.05527017518400792,0.9559446619983134,0.9999970699667557,-5.13243266191263
MMP10,-0.006839401503864195,6.256342460523839,-0.055242514511372104,0.9559666875926839,0.9999970699667557,-5.132433671497008
IL2RA,0.00468578152985355,7.284194421350236,0.05518978181808029,0.9560086775873426,0.9999970699667557,-5.132435594782474
IL10RA,-0.004596251380450056,8.377707419191985,-0.054708514248448754,0.9563919070226073,0.9999970699667557,-5.132453062867386
NTRK3,0.0053173611102490526,7.087221054695172,0.05456271900961748,0.9565080045799195,0.9999970699667557,-5.132458324456952
MAL,-0.005203297584849942,7.5660208625367025,-0.05456257154765253,0.9565081220051689,0.9999970699667557,-5.132458329771609
OBSCN,-0.004595294388930249,7.330507027632066,-0.05450973566748062,0.9565501957384999,0.9999970699667557,-5.132460233089035
ARHGEF15,0.004565210747778714,7.116331822281408,0.0543874698719994,0.9566475576646178,0.9999970699667557,-5.1324646304236525
EGF,0.004881626005199813,6.751592259125629,0.054066619933552884,0.956903057942315,0.9999970699667557,-5.132476122955688
GPR18,-0.005260749994046243,7.106795303551939,-0.05404317354530834,0.9569217290217114,0.9999970699667557,-5.132476960116388
SMU1,0.002881630080050712,7.837013727570331,0.054008402908714684,0.9569494179916673,0.9999970699667557,-5.132478200944505
C2orf49,0.003917888181150353,7.961774475155133,0.05394715824958596,0.9569981891991405,0.9999970699667557,-5.132480384584728
BCKDHA,0.004345647074252668,9.410831471207405,0.05383369425242529,0.9570885448700699,0.9999970699667557,-5.132484423526342
ARMC1,-0.00508674605683801,8.76621981645387,-0.05381535795949937,0.9571031468053419,0.9999970699667557,-5.132485075439239
MPHOSPH9,0.0031408085841224676,7.490564517129865,0.053731874468680225,0.9571696282843987,0.9999970699667557,-5.132488040733032
RAB8A,-0.002717668673064111,9.611930866872159,-0.05372247000085346,0.9571771174836251,0.9999970699667557,-5.132488374486697
NCOA4,0.002495915182365138,10.638160864598428,0.05368012497780107,0.9572108387702861,0.9999970699667557,-5.132489876538909
SEC22B,-0.002514403920981678,8.981756167262343,-0.05357921878010627,0.9572911953193337,0.9999970699667557,-5.132493451084822
TFPI2,-0.006046500937372912,6.505650674998598,-0.05354067411051198,0.9573218904431371,0.9999970699667557,-5.132494814733098
TNFAIP3,0.004889784149657572,8.82064477322484,0.05353405673647785,0.9573271602084112,0.9999970699667557,-5.132495048746496
CTLA4,-0.004670627596036425,7.871669029758141,-0.053311324201233405,0.9575045350074649,0.9999970699667557,-5.132502908471238
PLAA,0.0048512524928367995,7.322917446093224,0.05325936718384932,0.9575459116890968,0.9999970699667557,-5.132504737202675
SULT1C2,0.005762269225045635,6.214062405427306,0.052965244001901696,0.9577801428685907,0.9999970699667557,-5.132515055840521
UNC50,-0.0029509573693324853,9.818638589053169,-0.05282771567116773,0.9578896677017817,0.9999970699667557,-5.132519861100916
RHCG,-0.005267076853982644,6.838267992467433,-0.052826269564915956,0.9578908193563405,0.9999970699667557,-5.132519911561764
FASTK,-0.00401215873847427,8.751698239095022,-0.0528224258813138,0.9578938804013755,0.9999970699667557,-5.132520045677508
NT5C,0.003066624184596023,9.095466446287391,0.052802551903644857,0.9579097077131796,0.9999970699667557,-5.132520738974693
HRG,0.004074007070562047,4.997044305577511,0.052777927631396354,0.957929318105224,0.9999970699667557,-5.1325215976224134
N6AMT1,-0.0026787712555726984,7.8054634249817765,-0.05275005831286084,0.9579515128330724,0.9999970699667557,-5.132522568941677
ARMC7,-0.0022388849656067578,7.940376054595592,-0.0526926972780456,0.9579971944460661,0.9999970699667557,-5.132524566510401
NPDC1,-0.004575392372294651,7.978738149354458,-0.05260400506741525,0.9580678280891339,0.9999970699667557,-5.132527650893222
DHRS1,-0.0027882250607920156,9.277192248894279,-0.05227956505680686,0.9583262118735572,0.9999970699667557,-5.132538889433623
TRIM37,0.0041441099515555635,8.16157764380314,0.05213497813349569,0.9584413622084345,0.9999970699667557,-5.132543875500317
EFTUD1,0.003262444465692127,8.33546369336531,0.05208879429579217,0.9584781436183298,0.9999970699667557,-5.132545465235848
STIL,0.004238441462293352,8.668049371992648,0.052057569551766096,0.9585030114614139,0.9999970699667557,-5.1325465392527185
C1GALT1C1,-0.0032882845521751136,8.500218667721132,-0.05190494145905224,0.958624567290379,0.9999970699667557,-5.13255177983241
C12orf10,0.002764502901491994,8.996547712456696,0.05188700893610291,0.958638849145899,0.9999970699667557,-5.132552394546584
SYCP2,0.00526653007065736,7.154767499617517,0.05178608455188184,0.9587192277924967,0.9999970699667557,-5.132555850200774
ELOVL1,0.0025708020765762285,8.373207076463101,0.05173841284843079,0.9587571948488312,0.9999970699667557,-5.132557480141978
MTRR,-0.003891520661962744,8.769092692051037,-0.05153825697179437,0.9589166055193231,0.9999970699667557,-5.132564307280382
TES,-0.0027550617361278285,8.038476863790496,-0.05147541483852239,0.9589666553847219,0.9999970699667557,-5.132566445311094
ST3GAL5,0.00349142991921525,8.313842380824852,0.05136893380594871,0.9590514612997049,0.9999970699667557,-5.132570062080723
PKP1,0.005821899925022578,8.004155907050487,0.051136249286629847,0.9592367825271482,0.9999970699667557,-5.132577939455374
EFCAB2,-0.004526277943519119,5.700051790425026,-0.050964259397181584,0.9593737650306309,0.9999970699667557,-5.1325837390685365
SUPT5H,-0.0025349079493537374,9.563418883023681,-0.05084386541810613,0.9594696543405468,0.9999970699667557,-5.132587787207668
ATXN10,0.0019056642061308082,8.064089030093243,0.05083808167044879,0.9594742608944593,0.9999970699667557,-5.132587981440012
GNRH2,0.002419593759367622,6.506740679447543,0.05078280110985672,0.9595182900073596,0.9999970699667557,-5.132589836780518
RUFY1,0.0045378164073355265,8.508135348543489,0.05063414988578754,0.9596366863367891,0.9999970699667557,-5.132594815839686
STAU2,-0.00455161097864476,8.200575545114193,-0.05057305111212585,0.9596853499726916,0.9999970699667557,-5.132596858105049
CCS,-0.003523726174184283,7.896622969091565,-0.05052632211811241,0.9597225685423513,0.9999970699667557,-5.1325984183871896
MAP4K5,-0.004499638297549957,7.600627637444882,-0.05051132414816643,0.959734514099351,0.9999970699667557,-5.13259891886406
CNPY3,-0.0034011907123279173,8.473117651222292,-0.050426349829768825,0.9598021944677126,0.9999970699667557,-5.132601751620614
CYP4F2,-0.0038724143859720783,5.727538769001473,-0.05040996027640814,0.9598152484570985,0.9999970699667557,-5.1326022974442145
ACTL8,-0.005412357937624179,6.9846260077233,-0.050371083920556683,0.9598462128301761,0.9999970699667557,-5.132603591439526
CEP290,0.0022373148490206773,7.454491352616098,0.050170021302114884,0.9600063568418237,0.9999970699667557,-5.1326102678539565
UBD,-0.006857267899166075,9.321783226210155,-0.05013319356556668,0.960035689876566,0.9999970699667557,-5.132611487849283
FGFBP1,-0.006978222301107451,6.938033917768612,-0.0501245696367412,0.9600425587834385,0.9999970699667557,-5.132611773405463
NPEPPS,-0.0024830529123374134,8.708789411319428,-0.05000349988491604,0.9601389904184292,0.9999970699667557,-5.132615777089622
UBFD1,-0.0030460803385192747,7.832256563789749,-0.049917823975550446,0.9602072313348715,0.9999970699667557,-5.1326186044764865
TRIB3,0.004559183478928475,8.748168483492691,0.049808290523801105,0.9602944752248612,0.9999970699667557,-5.132622212123286
FKBP6,0.00412490837863011,5.5735289417390685,0.04922111469965589,0.9607621715305895,0.9999970699667557,-5.132641416522171
TNP1,-0.002667228524610543,5.742763807895586,-0.049215736976904755,0.9607664550481578,0.9999970699667557,-5.13264159135563
SCG3,-0.004705158604549453,5.874978494481044,-0.04903150087035203,0.960913205321582,0.9999970699667557,-5.132647569460408
AGFG2,0.0026800049255895075,7.306516585570134,0.048794106774400194,0.9611022996843183,0.9999970699667557,-5.132655239381839
TSC2,-0.0035529732988681673,8.079230749258654,-0.04867694179633196,0.9611956273172189,0.9999970699667557,-5.13265901112333
SULT2A1,0.003225067174743579,5.207812822472578,0.04863372516480517,0.9612300516116721,0.9999970699667557,-5.132660400051717
DAGLA,-0.003061658384130972,7.3889661370403665,-0.04846013132926969,0.9613683288590446,0.9999970699667557,-5.1326659667096735
SLCO5A1,0.004250066208034475,6.494842972360792,0.04845626330410535,0.9613714099717917,0.9999970699667557,-5.132666090519489
CXCL2,0.00465271317273519,7.029742350159581,0.048439733180607916,0.9613845772075964,0.9999970699667557,-5.13266661951314
CLPTM1,0.0019766126493170333,9.23908184909937,0.0483521510739522,0.9614543417899915,0.9999970699667557,-5.132669419286166
MANEA,-0.002975226497402339,7.156385910226705,-0.04806919194568876,0.9616797383135184,0.9999970699667557,-5.13267843012894
SYN1,0.0039675558617764395,7.026705758306153,0.04795037497469628,0.9617743851685958,0.9999970699667557,-5.132682198093198
CPSF4,0.002611227868735355,9.751608683179198,0.04790186291402676,0.9618130289111696,0.9999970699667557,-5.132683733843196
FRMPD4,0.005145441331166012,5.64415795276775,0.04787287116085419,0.961836123208029,0.9999970699667557,-5.132684650895293
WDR91,0.002559349629553509,8.242805901644955,0.047777961553618076,0.961911726678487,0.9999970699667557,-5.132687649142892
ID2,-0.004260835154118681,8.773895094994398,-0.04766701153370792,0.962000108119772,0.9999970699667557,-5.132691146572817
S1PR1,0.0031999941702531842,7.6502867943669814,0.04753412184799799,0.9621059670492527,0.9999970699667557,-5.132695324895537
C19orf53,0.0035043889372676773,9.751184653016015,0.04742654302029433,0.9621916640294101,0.9999970699667557,-5.132698698849592
HIST1H4H,0.00470484970254148,8.762300814534923,0.04739713768432726,0.9622150883104952,0.9999970699667557,-5.132699619747644
TLR2,-0.004099807016844537,7.113517616886164,-0.04732191473057718,0.9622750110398524,0.9999970699667557,-5.13270197293418
GOLGA8F,-0.0028537891815592076,4.962998234542071,-0.046960676767392656,0.9625627767702505,0.9999970699667557,-5.132713221406275
RPP14,-0.003202858592878499,7.099595363010021,-0.04687098271643123,0.9626342286968551,0.9999970699667557,-5.132716001002452
RTP4,0.003876168802234403,8.090516661007996,0.04685611872061993,0.9626460696577133,0.9999970699667557,-5.132716461120659
INTS8,-0.00373791404969559,8.580425498374206,-0.046791927390347404,0.9626972058695928,0.9999970699667557,-5.132718446501274
SPSB3,0.0034222084702442146,9.736528246021264,0.04678153500926745,0.9627054846812028,0.9999970699667557,-5.132718767672318
PLA2G4A,-0.004109670143902733,6.729619342383353,-0.04675666105500697,0.9627252998659916,0.9999970699667557,-5.132719536099098
NR1H2,-0.0038323824232300296,8.446812113996932,-0.0467418122607578,0.9627371287803913,0.9999970699667557,-5.132719994625525
SEPT8,0.003952117808410094,7.226759143403612,0.04667151903310903,0.9627931262045508,0.9999970699667557,-5.1327221632833915
TNNC2,-0.005115582687544418,6.46632044867575,-0.04666555922241186,0.9627978739541415,0.9999970699667557,-5.132722347002894
DYRK4,0.002975820211474911,9.087606983186538,0.04666475603253125,0.962798513797456,0.9999970699667557,-5.132722371760647
FAM20B,-0.002398943717658142,9.07634749377713,-0.04656462914969686,0.9628782778348007,0.9999970699667557,-5.132725454751301
FCHO1,-0.0035768733650796136,7.225512082504468,-0.04653407572841454,0.9629026176684211,0.9999970699667557,-5.132726394198075
LGMN,-0.003413062766858488,9.264825854606107,-0.04644155450084399,0.962976323251927,0.9999970699667557,-5.132729235250424
ADAM9,-0.004284029647408261,8.018218389669466,-0.04639296863667631,0.9630150285450022,0.9999970699667557,-5.132730724913792
ENOX2,-0.002142529422201278,8.14424024302414,-0.04637888867182909,0.9630262451811401,0.9999970699667557,-5.132731156320176
FHL5,-0.004552929747204892,6.686201899420414,-0.046343327124922486,0.9630545748961981,0.9999970699667557,-5.132732245333391
C11orf57,-0.0034132300842077967,8.150244438918229,-0.046142579283429346,0.9632144993316347,0.9999970699667557,-5.132738377235022
ZFR2,-0.00439390398455064,5.947107765069237,-0.04587033737257777,0.9634313814129467,0.9999970699667557,-5.132746650416382
SMEK1,0.0023726833423101112,8.323734376637987,0.04586422585091868,0.9634362502005189,0.9999970699667557,-5.132746835578087
SCRN1,-0.0036588406104289817,8.936509985449382,-0.04571465828903204,0.963555404697423,0.9999970699667557,-5.132751359358718
ZC3H13,0.0041054922987369125,5.945805836899484,0.04534641459715625,0.9638487731979157,0.9999970699667557,-5.132762434184159
CASD1,-0.002504431361805004,7.59880688092166,-0.04526255326098207,0.9639155836503237,0.9999970699667557,-5.132764943768498
SRI,-0.003282460958304867,8.32165542320586,-0.04514183880985409,0.9640117546018211,0.9999970699667557,-5.132768548041096
PWP1,-0.004023090851402955,9.443117107500989,-0.04497626987800439,0.9641436611351321,0.9999970699667557,-5.1327734759171415
RALB,0.00402505307072154,9.640351136051645,0.044777519792873054,0.9643020039448837,0.9999970699667557,-5.132779367459393
KIF4A,0.004383405657899964,7.881050361584746,0.04471078697900329,0.9643551698302417,0.9999970699667557,-5.132781339766837
HNRNPD,-0.0020154158681329193,10.741590142096745,-0.04459207771358596,0.9644497456323845,0.9999970699667557,-5.132784840982882
PPAP2A,-0.003368790090702234,8.788030691839298,-0.044558876914834726,0.9644761968350367,0.9999970699667557,-5.1327858185429065
FAM57A,0.002718052371948332,8.586440525000672,0.04440849300952658,0.9645960087549854,0.9999970699667557,-5.132790237309089
HIST1H2BF,0.004335151075436805,7.368407791542048,0.0443921408218216,0.9646090367068468,0.9999970699667557,-5.132790716888909
PAX7,-0.00492317508378548,5.993110840426068,-0.04427195398170103,0.9647047910576734,0.9999970699667557,-5.132794236329478
OSTF1,0.003821468357287472,9.434910930337892,0.04426075136170339,0.9647137163504329,0.9999970699667557,-5.132794563890562
